iteration,hub upper bound,hub lower bound,spoke bound
326,116823.82,113731.60001315254,113438.26001027074
327,116823.82,113731.60001315254,113508.3999958631
328,116823.82,113731.60001315254,113368.9000152791
329,116823.82,113731.60001315254,114140.42000448117
330,116823.82,114140.42000448117,113739.30998558724
331,116823.82,114140.42000448117,114032.03000124914
332,116823.82,114140.42000448117,113638.01000053476
333,116823.82,114140.42000448117,113900.13999441593
334,116823.82,114140.42000448117,113909.4700022719
335,116823.82,114140.42000448117,113774.74430778784
336,116823.82,114140.42000448117,113802.78000799574
337,116823.82,114140.42000448117,113942.5000132836
338,116823.82,114140.42000448117,113615.7900047421
339,116823.82,114140.42000448117,113625.49998645976
340,116823.82,114140.42000448117,113557.59998331366
341,116823.82,114140.42000448117,113398.68000220534
342,116823.82,114140.42000448117,113906.58000157951
343,116823.82,114140.42000448117,113586.04001257196
344,116823.82,114140.42000448117,114257.48999607589
345,116823.82,114257.48999607589,113892.54000152853
346,116823.82,114257.48999607589,113865.89999648377
347,116823.82,114257.48999607589,114321.1566621081
348,116823.82,114321.1566621081,113733.59000556388
349,116823.82,114321.1566621081,113686.51000368517
350,116823.82,114321.1566621081,114210.2800072305
351,116823.82,114321.1566621081,113529.48999244357
352,116823.82,114321.1566621081,113658.80999730554
353,116823.82,114321.1566621081,113852.15000550325
354,116823.82,114321.1566621081,113311.25000799603
355,116823.82,114321.1566621081,113708.6400027685
356,116823.82,114321.1566621081,113416.94999120444
357,116823.82,114321.1566621081,113623.87727380666
358,116823.82,114321.1566621081,113618.0699945611
359,116823.82,114321.1566621081,113880.13000473329
360,116823.82,114321.1566621081,113545.85001019029
361,116823.82,114321.1566621081,113671.75999541358
362,116823.82,114321.1566621081,113798.09000238299
363,116823.82,114321.1566621081,113624.10001268396
364,116823.82,114321.1566621081,113610.74000402272
365,116823.82,114321.1566621081,113803.59000426556
366,116823.82,114321.1566621081,113560.0400110334
367,116823.82,114321.1566621081,113702.66466246804
368,116823.82,114321.1566621081,113711.15000191989
369,116823.82,114321.1566621081,113646.4800015959
370,116823.82,114321.1566621081,113619.71999267401
371,116823.82,114321.1566621081,113869.90999972964
372,116823.82,114321.1566621081,113613.000011464
373,116823.82,114321.1566621081,113701.40999482154
374,116823.82,114321.1566621081,113790.92999801206
375,116823.82,114321.1566621081,113656.50001268396
376,116823.82,114321.1566621081,113561.30000191298
377,116823.82,114321.1566621081,113880.72999996154
378,116823.82,114321.1566621081,113626.00001136838
379,116823.82,114321.1566621081,113665.5099939742
380,116823.82,114321.1566621081,113768.18999711481
381,116823.82,114321.1566621081,113609.40000112819
382,116823.82,114321.1566621081,113630.31999261377
383,116823.82,114321.1566621081,113837.84999929905
384,116823.82,114321.1566621081,113557.34001033842
385,116823.82,114321.1566621081,113698.54999420611
386,116823.82,114321.1566621081,113751.04999714813
387,116823.82,114321.1566621081,113638.0800015959
388,116823.82,114321.1566621081,113618.33999125629
389,116823.82,114321.1566621081,113894.89000337006
390,116823.82,114321.1566621081,113661.42000848376
391,116823.82,114321.1566621081,113684.03000268985
392,116823.82,114321.1566621081,113813.6500106798
393,116823.82,114321.1566621081,113646.40001268395
394,116823.82,114321.1566621081,113615.00000101943
395,116823.82,114321.1566621081,113917.15000356863
396,116823.82,114321.1566621081,113662.10000785459
397,116823.82,114321.1566621081,113648.38000417606
398,116823.82,114321.1566621081,113832.54001134195
399,116823.82,114321.1566621081,113673.98000073337
400,116823.82,114321.1566621081,113703.67000234421
401,116823.82,114321.1566621081,113867.52000399509
402,116823.82,114321.1566621081,113900.69001306266
403,116823.82,114321.1566621081,113479.24000237657
404,116823.82,114321.1566621081,114104.500003532
405,116823.82,114321.1566621081,113753.97001306253
406,116823.82,114321.1566621081,113717.81001221269
407,116823.82,114321.1566621081,114084.16000504672
408,116823.82,114321.1566621081,113658.98000832701
409,116823.82,114321.1566621081,113884.17000510206
410,116823.82,114321.1566621081,113978.3714340457
411,116823.82,114321.1566621081,113993.86364116987
412,116823.82,114321.1566621081,113657.51000241077
413,116823.82,114321.1566621081,113971.59467238007
414,116823.82,114321.1566621081,114025.61615854618
415,116823.82,114321.1566621081,113639.92001474167
416,116823.82,114321.1566621081,113733.23299993292
417,116823.82,114321.1566621081,113930.56615790163
418,116823.82,114321.1566621081,113944.19000276345
419,116823.82,114321.1566621081,113686.5461670559
420,116823.82,114321.1566621081,113949.06614844508
421,116823.82,114321.1566621081,113803.24000442734
422,116823.82,114321.1566621081,113778.41001460665
423,116823.82,114321.1566621081,113928.0799981522
424,116823.82,114321.1566621081,113703.45667234139
425,116823.82,114321.1566621081,113940.12000550384
426,116823.82,114321.1566621081,113582.72636869854
427,116823.82,114321.1566621081,113650.92999952815
428,116823.82,114321.1566621081,114027.25000647393
429,116823.82,114321.1566621081,113592.44001113344
430,116823.82,114321.1566621081,113785.81000469482
431,116823.82,114321.1566621081,113659.12999579181
432,116823.82,114321.1566621081,113937.27997578827
433,116823.82,114321.1566621081,114142.88000374657
434,116823.82,114321.1566621081,113965.67451365231
435,116823.82,114321.1566621081,113821.75999517771
436,116823.82,114321.1566621081,114114.45999482468
437,116823.82,114321.1566621081,113857.7200120351
438,116823.82,114321.1566621081,114019.98090609703
439,116823.82,114321.1566621081,114154.12999721806
440,116823.82,114321.1566621081,114026.29999240996
441,116823.82,114321.1566621081,113942.89000614456
442,116823.82,114321.1566621081,114119.43000728743
443,116823.82,114321.1566621081,114499.19000579728
444,116823.82,114499.19000579728,114234.14999617427
445,116823.82,114499.19000579728,114042.13999178678
446,116823.82,114499.19000579728,114160.69000774322
447,116823.82,114499.19000579728,114142.93000590426
448,116823.82,114499.19000579728,113509.43999182546
449,116823.82,114499.19000579728,114698.23999719955
450,116823.82,114698.23999719955,114665.53000698381
451,116823.82,114698.23999719955,114373.44999676434
452,116823.82,114698.23999719955,114681.13363271681
453,116823.82,114698.23999719955,114746.24999546238
454,116823.82,114746.24999546238,114249.94001210475
455,116823.82,114746.24999546238,114765.31000404045
456,116823.82,114765.31000404045,114672.56999555865
457,116823.82,114765.31000404045,114373.82999678161
458,116823.82,114765.31000404045,114466.68468104259
459,116823.82,114765.31000404045,114593.52000374261
460,116823.82,114765.31000404045,114476.5999969764
461,116823.82,114765.31000404045,114744.23999607333
462,116823.82,114765.31000404045,114544.3700050033
463,116823.82,114765.31000404045,114445.72000472594
464,116823.82,114765.31000404045,114744.92999686759
465,116823.82,114765.31000404045,114770.73999696688
466,116823.82,114770.73999696688,114346.72156042625
467,116823.82,114770.73999696688,114674.15999605888
468,116823.82,114770.73999696688,114783.90999726093
469,116823.82,114783.90999726093,114780.67825736267
470,116823.82,114783.90999726093,114317.86001438556
471,116823.82,114783.90999726093,114617.4800075464
472,116823.82,114783.90999726093,114794.65997917706
473,116823.82,114794.65997917706,114454.83285450899
474,116823.82,114794.65997917706,114664.96999978335
475,116823.82,114794.65997917706,114703.08449220785
476,116823.82,114794.65997917706,114392.55999690201
477,116823.82,114794.65997917706,114858.44190288836
478,116823.82,114858.44190288836,114812.43999778274
479,116823.82,114858.44190288836,114591.03999851645
480,116823.82,114858.44190288836,114709.43999568901
481,116823.82,114858.44190288836,114807.39999895114
482,116823.82,114858.44190288836,114804.066672486
483,116823.82,114858.44190288836,114816.69000700816
484,116823.82,114858.44190288836,114754.42088390773
485,116823.82,114858.44190288836,114728.3199994711
486,116823.82,114858.44190288836,114859.03413962036
487,116823.82,114859.03413962036,114456.34999738637
488,116823.82,114859.03413962036,114663.95999855609
489,116823.82,114859.03413962036,114644.16572801223
490,116823.82,114859.03413962036,114567.80999800478
491,116823.82,114859.03413962036,114580.9599969941
492,116823.82,114859.03413962036,114300.79000375458
493,116823.82,114859.03413962036,114620.20000802563
494,116823.82,114859.03413962036,114625.15999620687
495,116823.82,114859.03413962036,114616.6899984503
496,116823.82,114859.03413962036,114754.7800042269
497,116823.82,114859.03413962036,114591.62999629442
498,116823.82,114859.03413962036,114614.70000546427
499,116823.82,114859.03413962036,114819.26190322693
500,116823.82,114859.03413962036,114854.11000762139
501,116823.82,114859.03413962036,114811.81999600783
502,0.0,0.0,114742.49181455252
