iteration,hub upper bound,hub lower bound
128,inf,103696.96999908036
129,inf,103696.96999908036
130,inf,103807.86999965683
131,inf,103807.86999965683
132,inf,103830.92999973122
133,inf,103956.74000037409
134,inf,104017.98499976739
135,inf,104017.98499976739
136,inf,104121.6369227796
137,inf,104149.48999932337
138,inf,104230.1135297804
139,inf,104230.1135297804
140,inf,104330.61000192637
141,inf,104330.61000192637
142,inf,104343.47666469263
143,inf,104460.64461657146
144,inf,104581.44999926377
145,inf,104840.32680708874
146,inf,104862.00999890616
147,inf,104862.00999890616
148,inf,105071.03996600992
149,inf,105071.03996600992
150,inf,105071.03996600992
151,inf,105091.04571461264
152,inf,105180.2100004342
153,inf,105422.64999922708
154,inf,105422.64999922708
155,inf,105422.64999922708
156,inf,105422.64999922708
157,inf,105461.52000224972
158,inf,105547.0699982507
159,inf,105547.0699982507
160,inf,105766.72496053176
161,inf,105766.72496053176
162,inf,105904.37999995884
163,inf,105904.37999995884
164,inf,106023.10000138388
165,inf,106023.10000138388
166,inf,106023.10000138388
167,inf,106023.10000138388
168,inf,106023.10000138388
169,inf,106023.10000138388
170,inf,106023.10000138388
171,inf,106288.60000205447
172,inf,106288.60000205447
173,inf,106368.3999995059
174,inf,106368.3999995059
175,inf,106368.3999995059
176,inf,106368.3999995059
177,inf,106690.72989450404
178,inf,106690.72989450404
179,inf,106690.72989450404
180,inf,106690.72989450404
181,inf,106690.72989450404
182,inf,107007.83285515745
183,inf,107007.83285515745
184,inf,107007.83285515745
185,inf,107007.83285515745
186,inf,107009.5799983966
187,inf,107235.14000074155
188,inf,107235.14000074155
189,inf,107299.10999915292
190,inf,107425.75500067313
191,inf,107425.75500067313
192,inf,107439.83917566245
193,inf,107439.83917566245
194,inf,107478.12999775624
195,inf,107478.12999775624
196,inf,107508.29230652179
197,inf,107609.82000114668
198,inf,107609.82000114668
199,inf,107609.82000114668
200,inf,107740.09632925788
201,inf,107815.53000203343
202,inf,107815.53000203343
203,inf,107848.58000012652
204,inf,107848.58000012652
205,inf,107880.51000016535
206,inf,107931.11000034664
207,inf,108086.19000109474
208,inf,108086.19000109474
209,inf,108251.14000094375
210,inf,108251.14000094375
211,inf,108358.59117530542
212,inf,108358.59117530542
213,inf,108358.59117530542
214,inf,108432.54999879345
215,inf,108432.54999879345
216,inf,108432.54999879345
217,inf,108531.90000096065
218,inf,108531.90000096065
219,inf,108531.90000096065
220,inf,108531.90000096065
221,inf,108687.814221929
222,inf,108687.814221929
223,inf,108687.814221929
224,inf,108749.03666473171
225,inf,108819.23999997154
226,inf,108949.84499785294
227,inf,108949.84499785294
228,inf,108949.84499785294
229,inf,108949.84499785294
230,inf,108949.84499785294
231,inf,109045.16000167695
232,inf,109045.16000167695
233,inf,109096.09873683706
234,inf,109096.09873683706
235,inf,109288.89000147181
236,inf,109288.89000147181
237,inf,109288.89000147181
238,inf,109288.89000147181
239,inf,109288.89000147181
240,inf,109288.89000147181
241,inf,109288.89000147181
242,inf,109549.43999963772
243,inf,109549.43999963772
244,inf,109549.43999963772
245,inf,109549.43999963772
246,inf,109549.43999963772
247,inf,109549.43999963772
248,inf,109549.43999963772
249,inf,109549.43999963772
250,inf,109640.23857277335
251,inf,109762.78999827309
252,inf,109762.78999827309
253,inf,109762.78999827309
254,inf,109762.78999827309
255,inf,109762.78999827309
256,inf,109762.78999827309
257,inf,109762.78999827309
258,inf,109762.78999827309
259,inf,109800.23999884016
260,inf,109800.23999884016
261,inf,109803.21999878573
262,inf,109834.77999981651
263,inf,110041.91999871557
264,inf,110041.91999871557
265,inf,110107.78999987796
266,inf,110172.39000103767
267,inf,110172.39000103767
268,inf,110406.58265788358
269,inf,110406.58265788358
270,inf,110406.58265788358
271,inf,110406.58265788358
272,inf,110487.1100000087
273,inf,110487.1100000087
274,inf,110487.1100000087
275,inf,110499.62863615606
276,inf,110499.62863615606
277,inf,110544.06378429726
278,inf,110544.06378429726
279,inf,110969.90448097407
280,inf,110969.90448097407
281,inf,110969.90448097407
282,inf,110969.90448097407
283,inf,110969.90448097407
284,inf,110969.90448097407
285,inf,110969.90448097407
286,inf,110969.90448097407
287,inf,110969.90448097407
288,inf,110969.90448097407
289,inf,110969.90448097407
290,inf,110969.90448097407
291,inf,110969.90448097407
292,inf,110969.90448097407
293,inf,110969.90448097407
294,inf,110969.90448097407
295,inf,110969.90448097407
296,inf,110969.90448097407
297,inf,110969.90448097407
298,inf,110969.90448097407
299,inf,110969.90448097407
300,inf,110969.90448097407
301,inf,110969.90448097407
302,inf,110969.90448097407
303,inf,110969.90448097407
304,inf,111013.08501088618
305,inf,111013.08501088618
306,inf,111013.08501088618
307,inf,111013.08501088618
308,inf,111013.08501088618
309,inf,111013.08501088618
310,inf,111113.2537041004
311,inf,111229.5200000381
312,inf,111229.5200000381
313,inf,111447.98999817652
314,inf,111447.98999817652
315,inf,111625.40609466539
316,inf,111625.40609466539
317,inf,111670.88000063208
318,inf,111670.88000063208
319,inf,111670.88000063208
320,inf,111670.88000063208
321,inf,111670.88000063208
322,inf,111679.36374221105
323,inf,111679.36374221105
324,inf,111679.36374221105
325,inf,111688.45999953333
326,inf,111708.45999946268
327,inf,111708.45999953333
328,inf,111726.80999976036
329,inf,111726.80999976036
330,inf,111742.51619021555
331,inf,111742.51619021555
332,inf,111750.59241356568
333,inf,111750.59241356568
334,inf,111752.86999991762
335,inf,111752.86999991762
336,inf,111752.86999991762
337,inf,111752.86999991762
338,inf,111752.86999991762
339,inf,111752.86999991762
340,inf,111752.86999991762
341,inf,111752.86999991762
342,inf,111752.86999991762
343,inf,111974.87199987611
344,inf,111974.87199987611
345,inf,111974.87199987611
346,inf,111980.32999841437
347,inf,111980.32999841437
348,inf,111980.32999841437
349,inf,111980.32999841437
350,inf,111986.18833393844
351,inf,111986.18833393844
352,inf,111997.12833396433
353,116823.82,111997.12833396433
354,116823.82,112046.91173424367
355,116823.82,112141.51666732843
356,116823.82,112191.16999952303
357,116823.82,112241.0300002384
358,116823.82,112241.0300002384
359,116823.82,112241.0300002384
360,116823.82,112245.10000130408
361,116823.82,112245.10000130408
362,116823.82,112245.10000130408
363,116823.82,112248.2599992214
364,116823.82,112248.2599992214
365,116823.82,112248.2599992214
366,116823.82,112248.2599992214
367,116823.82,112272.3400013412
368,116823.82,112454.3499988665
369,116823.82,112455.61999876618
370,116823.82,112459.60912880061
371,116823.82,112459.60912880061
372,116823.82,112459.60912880061
373,116823.82,112468.66999861116
374,116823.82,112468.66999861116
375,116823.82,112486.85908979557
376,116823.82,112486.85908979557
377,116823.82,112502.83540638816
378,116823.82,112534.11540641401
379,116823.82,112558.07221237631
380,116823.82,112558.07221237631
381,116823.82,112573.57221250575
382,116823.82,112573.57221250575
383,116823.82,112573.57221250575
384,116823.82,112573.57221250575
385,116823.82,112573.57221250575
386,116823.82,112573.57221250575
387,116823.82,112573.57221250575
388,116823.82,112573.57221250575
389,116823.82,112573.57221250575
390,116823.82,112573.57221250575
391,116823.82,112573.57221250575
392,116823.82,112573.57221250575
393,116823.82,112573.57221250575
394,116823.82,112573.57221250575
395,116823.82,112603.44420911136
396,116823.82,112694.25382947284
397,116823.82,112930.22572992521
398,116823.82,112930.22572992521
399,116823.82,112930.22572992521
400,116823.82,112930.22572992521
401,116823.82,112930.22572992521
402,116823.82,113007.55272806053
403,116823.82,113035.39999858176
404,116823.82,113035.39999858176
405,116823.82,113052.94999858878
406,116823.82,113052.94999858878
407,116823.82,113057.26029645496
408,116823.82,113070.46181685342
409,116823.82,113070.46181685342
410,116823.82,113070.46181685342
411,116823.82,113070.46181685342
412,116823.82,113070.46181685342
413,116823.82,113223.109999244
414,116823.82,113223.109999244
415,116823.82,113223.109999244
416,116823.82,113280.38000193713
417,116823.82,113302.47132113019
418,116823.82,113302.47132113019
419,116823.82,113302.47132113019
420,116823.82,113302.47132113019
421,116823.82,113302.47132113019
422,116823.82,113302.47132113019
423,116823.82,113302.47132113019
424,116823.82,113304.89721902958
425,116823.82,113304.89721902958
426,116823.82,113324.81804625607
427,116823.82,113328.03130446051
428,116823.82,113328.47594121294
429,116823.82,113329.78919919736
430,116823.82,113329.83383594977
431,116823.82,113331.94709392403
432,116823.82,113381.1472739675
433,116823.82,113435.74523419325
434,116823.82,113435.74523419325
435,116823.82,113435.74523419325
436,116823.82,113461.55801673152
437,116823.82,113461.55801673152
438,116823.82,113461.55801673152
439,116823.82,113732.33845992078
440,116823.82,113732.33845992078
441,116823.82,113732.33845992078
442,116823.82,113732.33845992078
443,116823.82,113811.40999826607
444,116823.82,113811.40999826607
445,116823.82,113830.46999819434
446,116823.82,113830.46999819434
447,116823.82,113830.46999819434
448,116823.82,113830.46999819434
449,116823.82,113830.46999819434
450,116823.82,113830.46999819434
451,116823.82,113830.46999819434
452,116823.82,113830.46999819434
453,116823.82,113830.46999819434
454,116823.82,113830.46999819434
455,116823.82,113830.46999819434
456,116823.82,113908.20999851507
457,116823.82,113908.20999851507
458,116823.82,113908.20999851507
459,116823.82,113908.20999851507
460,116823.82,113908.20999851507
461,116823.82,113908.20999851507
462,116823.82,113908.20999851507
463,116823.82,113908.20999851507
464,116823.82,113908.20999851507
465,116823.82,113908.20999851507
466,116823.82,113908.20999851507
467,116823.82,113908.20999851507
468,116823.82,113908.20999851507
469,116823.82,113908.20999851507
470,116823.82,113908.20999851507
471,116823.82,113920.7360361609
472,116823.82,113976.42060481625
473,116823.82,113976.42060481625
474,116823.82,113976.42060481625
475,116823.82,113994.08846366023
476,116823.82,113994.08846366023
477,116823.82,114150.13999874252
478,116823.82,114170.84426310982
479,116823.82,114170.84426310982
480,116823.82,114170.84426310982
481,116823.82,114170.84426310982
482,116823.82,114170.84426310982
483,116823.82,114170.84426310982
484,116823.82,114170.84426310982
485,116823.82,114210.24859797102
486,116823.82,114302.30906457397
487,116823.82,114302.30906457397
488,116823.82,114302.30906457397
489,116823.82,114302.30906457397
490,116823.82,114302.30906457397
491,116823.82,114302.30906457397
492,116823.82,114302.30906457397
493,116823.82,114302.30906457397
494,116823.82,114302.30906457397
495,116823.82,114302.30906457397
496,116823.82,114302.30906457397
497,116823.82,114302.30906457397
498,116823.82,114302.30906457397
499,116823.82,114302.30906457397
500,116823.82,114302.30906457397
